id,incident_id,operator_id,region_id,raw_data_id,title,description,status,severity,start_time,end_time,estimated_fix_time,location,latitude,longitude,affected_services,created_at,updated_at,place
970,INCSE0497722,1,17,,"{""sv"": ""INCSE0497722"", ""en"": ""INCSE0497722""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 18:42:00.000000,2026-03-04 09:29:00.000000,2026-03-04 18:40:00.000000,Västernorrlands län,63.271918,18.761608,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9FMW7QC6+QJ
971,INCSE0399811,1,13,21804,"{""sv"": ""INCSE0399811"", ""en"": ""INCSE0399811""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",active,medium,2025-11-29T11:40:04+01:00,,,Örebro län,58.78386181421005,15.073242189596515,"[""4g""]",2026-03-03T20:28:54.835265,2026-05-12T19:02:32.350593," HQ7Q+CJ Grängsjö, Sverige"
972,INCSE0496721,1,2,,"{""sv"": ""INCSE0496721"", ""en"": ""INCSE0496721""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 14:27:00.000000,2026-03-04 04:11:00.000000,2026-03-04 14:38:00.000000,Västra Götalands län,58.511679,13.297899,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9FCMG76X+M5
973,INCSE0488482,1,2,,"{""sv"": ""INCSE0488482"", ""en"": ""INCSE0488482""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-01 15:10:00.000000,2026-03-05 13:51:00.000000,2026-03-06 14:56:00.000000,Västra Götalands län,58.459364,11.615613,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9FCHFJ58+P6
974,INCSE0497732,1,19,,"{""sv"": ""INCSE0497732"", ""en"": ""INCSE0497732""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 18:49:00.000000,2026-03-04 09:29:00.000000,2026-03-04 18:47:00.000000,Västerbottens län,64.769657,20.741134,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9GP2QP9R+VF
975,INCSE0486398,1,20,,"{""sv"": ""INCSE0486398"", ""en"": ""INCSE0486398""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-27 07:06:00.000000,2026-03-09 07:31:00.000000,2026-03-09 06:31:00.000000,Norrbottens län,65.42862525592719,21.68656468131793,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9GQ3CMHP+FJ
976,INCSE0491898,1,9,,"{""sv"": ""INCSE0491898"", ""en"": ""INCSE0491898""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-02 13:25:00.000000,2026-03-05T23:59:00,2026-03-05T23:59:00,Gotlands län,57.58531759410595,18.401090298300367,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F9WHCP2+4C
977,INCSE0492410,1,8,,"{""sv"": ""INCSE0492410"", ""en"": ""INCSE0492410""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-02 16:35:00.000000,2025-03-03 17:35:00.000000,2026-03-03 16:35:00.000000,Kalmar län,57.25927529566966,17.055602941141544,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F9V7354+P6
978,INCSE0496002,1,3,,"{""sv"": ""INCSE0496002"", ""en"": ""INCSE0496002""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 12:48:00.000000,2026-03-04 05:21:00.000000,2026-03-04 12:45:00.000000,Skåne län,56.208115,12.541014,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F8J6G5R+6C
979,INCSE0496043,1,3,,"{""sv"": ""INCSE0496043"", ""en"": ""INCSE0496043""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 12:52:00.000000,2026-03-04 05:21:00.000000,2026-03-04 12:50:00.000000,Skåne län,55.83746,13.599575,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F7MRHPX+XR
980,INCSE0496032,1,3,,"{""sv"": ""INCSE0496032"", ""en"": ""INCSE0496032""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 12:51:00.000000,2026-03-04 05:21:00.000000,2026-03-04 13:30:00.000000,Skåne län,55.6069095,12.9980441,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26," Västergatan 5, 274 61, Sverige"
981,INCSE0496731,1,3,,"{""sv"": ""INCSE0496731"", ""en"": ""INCSE0496731""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 14:28:00.000000,2026-03-03 11:35:00.000000,2026-03-04 14:26:00.000000,Skåne län,56.286034,13.256967,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F8M77P4+CQ
982,INCSE0497032,1,11,,"{""sv"": ""INCSE0497032"", ""en"": ""INCSE0497032""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 15:03:00.000000,2026-03-04 05:21:00.000000,2026-03-04 15:01:00.000000,Hallands län,57.042035,12.408147,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F9J2CR5+R7
983,INCSE0497219,1,11,,"{""sv"": ""INCSE0497219"", ""en"": ""INCSE0497219""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 15:28:00.000000,2026-03-04 09:43:00.000000,2026-03-04 15:26:00.000000,Hallands län,56.696552,12.722912,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F8JMPWF+J5
984,INCSE0497292,1,3,,"{""sv"": ""INCSE0497292"", ""en"": ""INCSE0497292""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 14:36:00.000000,2026-03-04 08:43:00.000000,2026-03-04 14:34:00.000000,Skåne län,56.297312500000004,13.1319375,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-20 19:37:44," 74WJ+WQ Ljungagård, Sverige"
985,INCSE0497401,1,11,,"{""sv"": ""INCSE0497401"", ""en"": ""INCSE0497401""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 15:59:00.000000,2026-03-04 09:37:00.000000,2026-03-04 15:57:00.000000,Hallands län,56.667354,12.747085,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F8JMP8W+WR
986,INCSE0497400,1,3,,"{""sv"": ""INCSE0497400"", ""en"": ""INCSE0497400""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 15:59:00.000000,2026-03-04 09:37:00.000000,2026-03-04 15:57:00.000000,Skåne län,56.340014779181715,13.643041040684889,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F8M8JRV+26
987,INCSE0497432,1,6,,"{""sv"": ""INCSE0497432"", ""en"": ""INCSE0497432""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 16:04:00.000000,2026-03-04 05:21:00.000000,2026-03-04 16:02:00.000000,Jönköpings län,57.26177630417301,13.82633219838824,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F9M7R6G+PG
988,INCSE0497514,1,10,,"{""sv"": ""INCSE0497514"", ""en"": ""INCSE0497514""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 16:26:00.000000,2026-03-04 09:35:00.000000,2026-03-04 16:23:00.000000,Blekinge län,56.27325895735021,14.549405311846817,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F8P7GFX+8Q
989,INCSE0497707,1,11,,"{""sv"": ""INCSE0497707"", ""en"": ""INCSE0497707""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""You may currently experience mobile network disruptions affecting calls, data, and other mobile services.""}",resolved,medium,2026-03-03 18:29:00.000000,2026-03-03 21:25:00.000000,2026-03-04 18:32:00.000000,Hallands län,57.2250625,12.8821875,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26," 6VGJ+2V Älvsered, Sverige"
990,INCSE0496123,1,11,,"{""sv"": ""INCSE0496123"", ""en"": ""INCSE0496123""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 12:03:00.000000,2026-03-04 15:43:00.000000,2026-03-05 09:40:00.000000,Hallands län,56.99977512434798,13.233698227215086,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F8MX6XM+WF
991,INCSE0497066,1,3,,"{""sv"": ""INCSE0497066"", ""en"": ""INCSE0497066""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 15:08:00.000000,2026-03-04 09:33:00.000000,2026-03-07 18:06:00.000000,Skåne län,55.5660625,12.893437500000001,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26," HV8V+C9 Malmö, Sverige"
992,INCSE0487693,1,7,,"{""sv"": ""INCSE0487693"", ""en"": ""INCSE0487693""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-28 10:55:00.000000,2026-03-09 13:00:00.000000,2026-03-09 11:00:00.000000,Kronobergs län,56.50265166413627,15.31388550367314,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F8QG837+3H
993,INCSE0492500,1,8,,"{""sv"": ""INCSE0492500"", ""en"": ""INCSE0492500""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-02 20:48:00.000000,2026-03-10 11:00:00.000000,2026-03-10 10:00:00.000000,Kalmar län,57.31568921564189,17.12792807905938,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F9V848H+75
994,INCSE0497166,1,8,,"{""sv"": ""INCSE0497166"", ""en"": ""INCSE0497166""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 15:20:00.000000,2026-03-03 16:27:00.000000,2026-03-04 07:18:00.000000,Kalmar län,57.41438758929791,16.65755176955765,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F9RCM75+Q2
995,INCSE0496140,1,11,,"{""sv"": ""INCSE0496140"", ""en"": ""INCSE0496140""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 13:05:00.000000,2026-03-04 05:21:00.000000,2026-03-04 13:03:00.000000,Hallands län,57.49527595406298,12.083869611888858,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F9JF3WM+4G
996,INCSE0487426,1,2,,"{""sv"": ""INCSE0487426"", ""en"": ""INCSE0487426""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-02-27 22:46:00.000000,2026-03-04 21:15:00.000000,2026-03-04 12:18:00.000000,Västra Götalands län,57.677137049694615,12.032998125387639,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26,9F9JM2GM+V5
997,INCSE0496803,1,8,,"{""sv"": ""INCSE0496803"", ""en"": ""INCSE0496803""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 14:34:00.000000,2026-03-04 05:21:00.000000,2026-03-04 14:32:00.000000,Kalmar län,57.73668749999999,16.6640625,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26," PMP7+MJ Västervik, Sverige"
998,INCSE0496594,1,8,,"{""sv"": ""INCSE0496594"", ""en"": ""INCSE0496594""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 14:14:00.000000,2026-03-04 09:23:00.000000,2026-03-04 15:01:00.000000,Kalmar län,57.6627209,16.56385,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26," Västrumsvägen 41, 593 74, Sverige"
999,INCSE0497158,1,7,,"{""sv"": ""INCSE0497158"", ""en"": ""INCSE0497158""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""We are currently experiencing a service disruption that may affect your services in the area. Our technicians are working to resolve it as soon as possible.""}",resolved,medium,2026-03-03 15:19:00.000000,2026-03-03 14:51:00.000000,2026-03-04 15:17:00.000000,Kronobergs län,56.675312500000004,14.4274375,"[""4g"", ""5g""]",2026-03-03T20:28:54.835265,2026-03-19 11:09:26," MCGG+4X Älmhult, Sverige"
